1000
;;;Imported Bertec Force Plate #1 - Force;;;Imported Bertec Force Plate #1 - Moment;;;Imported Bertec Force Plate #1 - CoP;;;
Frame;Sub Frame;Tiempo;Fx;Fy;Fz;Mx;My;Mz;Cx;Cy;Cz
;;;N;N;N;N.mm;N.mm;N.mm;mm;mm;mm
320;3;1.113;-0.008239;-0.000015;-0.200166;18.4845;-11.8731;-2.19549;200;300;0
320;4;1.114;-0.006456;0.000313;-0.181118;17.3868;-10.7918;-2.04549;200;300;0
320;5;1.115;-0.004822;0.000604;-0.163014;16.3031;-9.76119;-1.89933;200;300;0
320;6;1.116;-0.003331;0.000862;-0.145861;15.2383;-8.7819;-1.75746;200;300;0
320;7;1.117;-0.001977;0.001087;-0.12966;14.1967;-7.85426;-1.62026;200;300;0
320;8;1.118;-0.000753;0.001282;-0.114404;13.1817;-6.97826;-1.48803;200;300;0
320;9;1.119;0.000346;0.00145;-0.100083;12.1967;-6.15356;-1.36102;200;300;0
321;0;1.12;0.001328;0.001591;-0.086682;11.244;-5.37957;-1.23943;200;300;0
321;1;1.121;0.0022;0.001708;-0.074182;10.3259;-4.65549;-1.12337;200;300;0
321;2;1.122;0.002967;0.001803;-0.062562;9.44413;-3.98027;-1.01296;200;300;0
321;3;1.123;0.003637;0.001878;-0.051797;8.59991;-3.35272;-0.908247;200;300;0
321;4;1.124;0.004215;0.001934;-0.04186;7.79425;-2.77148;-0.809232;200;300;0
321;5;1.125;0.004709;0.001973;-0.032722;7.02778;-2.23509;-0.715897;200;300;0
321;6;1.126;0.005123;0.001996;-0.024351;6.30084;-1.74194;-0.628189;200;300;0
321;7;1.127;0.005464;0.002005;-0.016717;5.61353;-1.29038;-0.546026;200;300;0
321;8;1.128;0.005737;0.002002;-0.009786;4.96566;-0.878666;-0.469306;200;300;0
321;9;1.129;0.005949;0.001987;-0.003525;4.35688;-0.505009;-0.397902;200;300;0
322;0;1.13;0.006103;0.001963;0.0021;3.78662;-0.167591;-0.331673;200;300;0
322;1;1.131;0.006206;0.001929;0.007122;3.25415;0.135426;-0.27046;200;300;0
322;2;1.132;0.006263;0.001888;0.011577;2.7586;0.405889;-0.214092;200;300;0
322;3;1.133;0.006277;0.00184;0.015498;2.29899;0.64564;-0.16239;200;300;0
322;4;1.134;0.006253;0.001787;0.018917;1.87421;0.856507;-0.115163;200;300;0
322;5;1.135;0.006195;0.001729;0.021868;1.48308;1.04029;-0.072218;200;300;0
322;6;1.136;0.006107;0.001666;0.024383;1.12434;1.19877;-0.033354;200;300;0
322;7;1.137;0.005993;0.001601;0.026492;0.796681;1.33367;0.001631;200;300;0
322;8;1.138;0.005856;0.001533;0.028226;0.498747;1.44668;0.032941;200;300;0
322;9;1.139;0.0057;0.001464;0.029615;0.22915;1.53944;0.060778;200;300;0
323;0;1.14;0.005527;0.001393;0.030685;-0.013514;1.61353;0.085347;200;300;0
323;1;1.141;0.00534;0.001321;0.031466;-0.230661;1.67049;0.106847;200;300;0
323;2;1.142;0.005141;0.00125;0.031981;-0.423705;1.71177;0.125475;200;300;0
323;3;1.143;0.004934;0.001178;0.032257;-0.594053;1.73878;0.141424;200;300;0
323;4;1.144;0.004719;0.001107;0.032316;-0.743096;1.75286;0.154883;200;300;0
323;5;1.145;0.0045;0.001038;0.032182;-0.872203;1.75528;0.166035;200;300;0
323;6;1.146;0.004278;0.000969;0.031875;-0.982715;1.74725;0.175057;200;300;0
323;7;1.147;0.004054;0.000902;0.031414;-1.07594;1.72991;0.182121;200;300;0
323;8;1.148;0.00383;0.000837;0.03082;-1.15315;1.70434;0.187391;200;300;0
323;9;1.149;0.003607;0.000774;0.030109;-1.21558;1.67155;0.191025;200;300;0
324;0;1.15;0.003387;0.000713;0.029298;-1.26442;1.63248;0.193173;200;300;0
324;1;1.151;0.00317;0.000654;0.028401;-1.3008;1.58802;0.19398;200;300;0
324;2;1.152;0.002958;0.000598;0.027434;-1.32584;1.539;0.193581;200;300;0
324;3;1.153;0.00275;0.000544;0.026409;-1.34056;1.48617;0.192106;200;300;0
324;4;1.154;0.002549;0.000492;0.025338;-1.34597;1.43024;0.189676;200;300;0
324;5;1.155;0.002354;0.000444;0.024233;-1.34302;1.37185;0.186405;200;300;0
324;6;1.156;0.002166;0.000397;0.023102;-1.3326;1.31161;0.182402;200;300;0
324;7;1.157;0.001985;0.000353;0.021957;-1.31555;1.25006;0.177766;200;300;0
324;8;1.158;0.001811;0.000312;0.020803;-1.29268;1.18769;0.172591;200;300;0
324;9;1.159;0.001646;0.000274;0.019651;-1.26472;1.12495;0.166964;200;300;0
325;0;1.16;0.001488;0.000237;0.018505;-1.23239;1.06223;0.160964;200;300;0
325;1;1.161;0.001338;0.000204;0.017372;-1.19631;0.999904;0.154667;200;300;0
325;2;1.162;0.001196;0.000172;0.016258;-1.15711;0.938285;0.14814;200;300;0
325;3;1.163;0.001062;0.000143;0.015166;-1.11533;0.877656;0.141445;200;300;0
325;4;1.164;0.000936;0.000116;0.0141;-1.07149;0.818263;0.134638;200;300;0
325;5;1.165;0.000818;0.000092;0.013065;-1.02607;0.760319;0.127772;200;300;0
325;6;1.166;0.000708;0.000069;0.012063;-0.979495;0.704007;0.120891;200;300;0
325;7;1.167;0.000605;0.000048;0.011097;-0.932159;0.649481;0.114038;200;300;0
325;8;1.168;0.00051;0.00003;0.010168;-0.884419;0.596867;0.107248;200;300;0
325;9;1.169;0.000422;0.000013;0.009277;-0.836597;0.546268;0.100555;200;300;0
326;0;1.17;0.00034;-0.000002;0.008427;-0.788982;0.497765;0.093988;200;300;0
326;1;1.171;0.000265;-0.000016;0.007617;-0.741829;0.451415;0.087569;200;300;0
326;2;1.172;0.000197;-0.000028;0.006849;-0.695366;0.407261;0.081321;200;300;0
326;3;1.173;0.000135;-0.000038;0.006122;-0.649793;0.365326;0.075262;200;300;0
326;4;1.174;0.000078;-0.000048;0.005436;-0.60528;0.325617;0.069406;200;300;0
326;5;1.175;0.000028;-0.000055;0.004791;-0.561977;0.288129;0.063764;200;300;0
326;6;1.176;-0.000018;-0.000062;0.004187;-0.520009;0.252844;0.058347;200;300;0
326;7;1.177;-0.000059;-0.000068;0.003622;-0.47948;0.219733;0.05316;200;300;0
326;8;1.178;-0.000095;-0.000072;0.003097;-0.440474;0.188757;0.04821;200;300;0
326;9;1.179;-0.000126;-0.000076;0.002609;-0.403059;0.159871;0.043497;200;300;0
327;0;1.18;-0.000154;-0.000079;0.002158;-0.367282;0.133019;0.039024;200;300;0
327;1;1.181;-0.000178;-0.000081;0.001742;-0.33318;0.108142;0.034788;200;300;0
327;2;1.182;-0.000198;-0.000082;0.001361;-0.300773;0.085174;0.030789;200;300;0
327;3;1.183;-0.000215;-0.000083;0.001012;-0.270068;0.064047;0.027021;200;300;0
327;4;1.184;-0.000229;-0.000083;0.000695;-0.241063;0.044688;0.023481;200;300;0
327;5;1.185;-0.00024;-0.000083;0.000408;-0.213743;0.027022;0.020162;200;300;0
327;6;1.186;-0.000249;-0.000082;0.000149;-0.188087;0.010972;0.017059;200;300;0
327;7;1.187;-0.000256;-0.00008;-0.000083;-0.164063;-0.003539;0.014162;200;300;0
327;8;1.188;-0.00026;-0.000079;-0.000289;-0.141633;-0.01659;0.011465;200;300;0
327;9;1.189;-0.000263;-0.000077;-0.000471;-0.120754;-0.028257;0.008958;200;300;0
328;0;1.19;-0.000264;-0.000075;-0.000631;-0.101375;-0.03862;0.006632;200;300;0
328;1;1.191;-0.000263;-0.000072;-0.00077;-0.083444;-0.047753;0.004479;200;300;0
328;2;1.192;-0.000262;-0.00007;-0.00089;-0.066901;-0.055733;0.002487;200;300;0
328;3;1.193;-0.000259;-0.000067;-0.000991;-0.051686;-0.062632;0.000648;200;300;0
328;4;1.194;-0.000255;-0.000064;-0.001076;-0.037735;-0.068521;-0.001048;200;300;0
328;5;1.195;-0.000251;-0.000061;-0.001145;-0.024983;-0.073469;-0.002613;200;300;0
328;6;1.196;-0.000246;-0.000059;-0.0012;-0.013362;-0.077542;-0.004055;200;300;0
328;7;1.197;-0.000241;-0.000056;-0.001242;-0.002805;-0.080804;-0.005384;200;300;0
328;8;1.198;-0.000235;-0.000053;-0.001273;0.006758;-0.083315;-0.00661;200;300;0
328;9;1.199;-0.000229;-0.00005;-0.001294;0.015393;-0.085133;-0.007744;200;300;0
329;0;1.2;-0.000223;-0.000047;-0.001305;0.023172;-0.086312;-0.008793;200;300;0
329;1;1.201;-0.000218;-0.000045;-0.001309;0.03016;-0.086902;-0.009767;200;300;0
329;2;1.202;-0.000212;-0.000042;-0.001305;0.036425;-0.086953;-0.010675;200;300;0
329;3;1.203;-0.000206;-0.00004;-0.001295;0.042033;-0.086508;-0.011524;200;300;0
329;4;1.204;-0.000201;-0.000038;-0.00128;0.047048;-0.085609;-0.012324;200;300;0
329;5;1.205;-0.000196;-0.000036;-0.00126;0.051534;-0.084294;-0.01308;200;300;0
329;6;1.206;-0.000192;-0.000034;-0.001237;0.055551;-0.082598;-0.013801;200;300;0
329;7;1.207;-0.000188;-0.000032;-0.001212;0.059159;-0.080553;-0.014492;200;300;0
329;8;1.208;-0.000184;-0.000031;-0.001184;0.062415;-0.078187;-0.01516;200;300;0
329;9;1.209;-0.000181;-0.000029;-0.001156;0.065374;-0.075526;-0.015811;200;300;0
330;0;1.21;-0.000179;-0.000028;-0.001127;0.068088;-0.072593;-0.016447;200;300;0
330;1;1.211;-0.000177;-0.000028;-0.001098;0.070607;-0.069407;-0.017076;200;300;0
330;2;1.212;-0.000176;-0.000027;-0.001069;0.07298;-0.065985;-0.017698;200;300;0
330;3;1.213;-0.000176;-0.000027;-0.001042;0.075251;-0.062342;-0.018319;200;300;0
330;4;1.214;-0.000176;-0.000026;-0.001017;0.077462;-0.05849;-0.01894;200;300;0
330;5;1.215;-0.000177;-0.000026;-0.000993;0.079652;-0.054439;-0.019563;200;300;0
330;6;1.216;-0.000178;-0.000027;-0.000972;0.081859;-0.050195;-0.020188;200;300;0
330;7;1.217;-0.000181;-0.000027;-0.000954;0.084114;-0.045764;-0.020816;200;300;0
330;8;1.218;-0.000184;-0.000028;-0.00094;0.086449;-0.04115;-0.021446;200;300;0
330;9;1.219;-0.000187;-0.000029;-0.000928;0.088891;-0.036355;-0.022078;200;300;0
331;0;1.22;-0.000191;-0.00003;-0.000921;0.091464;-0.031378;-0.022708;200;300;0
331;1;1.221;-0.000196;-0.000032;-0.000918;0.094187;-0.026219;-0.023334;200;300;0
331;2;1.222;-0.000201;-0.000033;-0.000918;0.097079;-0.020875;-0.023951;200;300;0
331;3;1.223;-0.000206;-0.000035;-0.000924;0.100152;-0.015343;-0.024556;200;300;0
331;4;1.224;-0.000212;-0.000037;-0.000933;0.103417;-0.009619;-0.025142;200;300;0
331;5;1.225;-0.000218;-0.00004;-0.000948;0.10688;-0.003698;-0.025704;200;300;0
331;6;1.226;-0.000225;-0.000042;-0.000967;0.110542;0.002425;-0.026232;200;300;0
331;7;1.227;-0.000231;-0.000045;-0.000991;0.114403;0.008755;-0.02672;200;300;0
331;8;1.228;-0.000238;-0.000048;-0.001019;0.118455;0.015297;-0.027157;200;300;0
331;9;1.229;-0.000244;-0.000051;-0.001052;0.122688;0.022057;-0.027533;200;300;0
332;0;1.23;-0.00025;-0.000054;-0.001089;0.127089;0.029037;-0.027836;200;300;0
332;1;1.231;-0.000256;-0.000057;-0.001131;0.131636;0.036242;-0.028054;200;300;0
332;2;1.232;-0.000262;-0.00006;-0.001177;0.136307;0.043673;-0.028174;200;300;0
332;3;1.233;-0.000267;-0.000064;-0.001228;0.141071;0.051332;-0.02818;200;300;0
332;4;1.234;-0.000271;-0.000067;-0.001281;0.145895;0.059217;-0.028058;200;300;0
332;5;1.235;-0.000274;-0.000071;-0.001339;0.150738;0.067327;-0.027789;200;300;0
332;6;1.236;-0.000277;-0.000074;-0.001399;0.155556;0.075655;-0.027357;200;300;0
332;7;1.237;-0.000278;-0.000077;-0.001462;0.160298;0.084195;-0.026743;200;300;0
332;8;1.238;-0.000277;-0.000081;-0.001527;0.164906;0.092936;-0.025926;200;300;0
332;9;1.239;-0.000275;-0.000084;-0.001594;0.169319;0.101864;-0.024886;200;300;0
333;0;1.24;-0.000272;-0.000087;-0.001662;0.173467;0.110963;-0.023601;200;300;0
333;1;1.241;-0.000266;-0.000089;-0.001731;0.177275;0.120212;-0.022048;200;300;0
333;2;1.242;-0.000258;-0.000092;-0.001799;0.180661;0.129585;-0.020204;200;300;0
333;3;1.243;-0.000247;-0.000094;-0.001867;0.183536;0.139053;-0.018043;200;300;0
333;4;1.244;-0.000233;-0.000096;-0.001933;0.185806;0.148581;-0.015541;200;300;0
333;5;1.245;-0.000217;-0.000097;-0.001995;0.187367;0.15813;-0.012672;200;300;0
333;6;1.246;-0.000197;-0.000098;-0.002055;0.188111;0.167654;-0.009409;200;300;0
333;7;1.247;-0.000173;-0.000099;-0.002109;0.187921;0.177102;-0.005725;200;300;0
333;8;1.248;-0.000146;-0.000099;-0.002158;0.186673;0.186417;-0.001593;200;300;0
333;9;1.249;-0.000114;-0.000098;-0.0022;0.184238;0.195533;0.003015;200;300;0
334;0;1.25;-0.000078;-0.000096;-0.002234;0.180478;0.20438;0.008126;200;300;0
334;1;1.251;-0.000037;-0.000093;-0.002257;0.175248;0.212879;0.013768;200;300;0
334;2;1.252;0.000009;-0.00009;-0.00227;0.168398;0.220944;0.019968;200;300;0
334;3;1.253;0.00006;-0.000085;-0.00227;0.159769;0.22848;0.026752;200;300;0
334;4;1.254;0.000117;-0.00008;-0.002256;0.149198;0.235384;0.034147;200;300;0
334;5;1.255;0.00018;-0.000073;-0.002226;0.136513;0.241545;0.042177;200;300;0
334;6;1.256;0.00025;-0.000065;-0.002178;0.121541;0.246843;0.050866;200;300;0
334;7;1.257;0.000325;-0.000055;-0.00211;0.1041;0.251148;0.060236;200;300;0
334;8;1.258;0.000408;-0.000044;-0.002021;0.084005;0.254322;0.070306;200;300;0
334;9;1.259;0.000498;-0.000032;-0.001908;0.061066;0.256218;0.081095;200;300;0
335;0;1.26;0.000596;-0.000017;-0.001769;0.035091;0.256676;0.092618;200;300;0
335;1;1.261;0.000701;-0.000001;-0.001603;0.005887;0.255531;0.104886;200;300;0
335;2;1.262;0.000814;0.000017;-0.001406;-0.026744;0.252605;0.117908;200;300;0
335;3;1.263;0.000935;0.000037;-0.001177;-0.062996;0.247712;0.131688;200;300;0
335;4;1.264;0.001064;0.00006;-0.000913;-0.103066;0.240655;0.146228;200;300;0
335;5;1.265;0.001201;0.000084;-0.000611;-0.147144;0.23123;0.16152;200;300;0
335;6;1.266;0.001347;0.000111;-0.00027;-0.19542;0.219222;0.177556;200;300;0
335;7;1.267;0.001501;0.00014;0.000113;-0.248077;0.204409;0.194319;200;300;0
335;8;1.268;0.001664;0.000172;0.000541;-0.305289;0.186558;0.211785;200;300;0
335;9;1.269;0.001835;0.000207;0.001016;-0.367223;0.165432;0.229924;200;300;0
336;0;1.27;0.002014;0.000244;0.00154;-0.434032;0.140784;0.248698;200;300;0
336;1;1.271;0.002202;0.000284;0.002116;-0.505859;0.112362;0.268058;200;300;0
336;2;1.272;0.002397;0.000327;0.002747;-0.582825;0.07991;0.287948;200;300;0
336;3;1.273;0.002599;0.000373;0.003434;-0.665037;0.043166;0.308302;200;300;0
336;4;1.274;0.002808;0.000422;0.00418;-0.752577;0.001865;0.329042;200;300;0
336;5;1.275;0.003024;0.000474;0.004987;-0.845502;-0.044257;0.350078;200;300;0
336;6;1.276;0.003245;0.000529;0.005856;-0.943841;-0.095468;0.371309;200;300;0
336;7;1.277;0.003471;0.000586;0.006789;-1.04759;-0.152031;0.39262;200;300;0
336;8;1.278;0.003701;0.000647;0.007789;-1.15672;-0.214207;0.413882;200;300;0
336;9;1.279;0.003934;0.000711;0.008855;-1.27113;-0.282249;0.434951;200;300;0
337;0;1.28;0.004169;0.000778;0.009989;-1.39072;-0.356405;0.455669;200;300;0
337;1;1.281;0.004405;0.000847;0.011191;-1.51532;-0.436909;0.475859;200;300;0
337;2;1.282;0.00464;0.000919;0.012462;-1.64469;-0.523985;0.495328;200;300;0
337;3;1.283;0.004872;0.000994;0.013802;-1.77857;-0.617837;0.513866;200;300;0
337;4;1.284;0.005099;0.001071;0.015209;-1.9166;-0.71865;0.531243;200;300;0
337;5;1.285;0.00532;0.001149;0.016683;-2.05838;-0.826588;0.547211;200;300;0
337;6;1.286;0.005533;0.00123;0.018221;-2.20343;-0.941784;0.5615;200;300;0
337;7;1.287;0.005734;0.001312;0.019822;-2.35119;-1.06434;0.573822;200;300;0
337;8;1.288;0.005922;0.001396;0.021481;-2.50102;-1.19433;0.583865;200;300;0
337;9;1.289;0.006094;0.001479;0.023196;-2.65218;-1.33178;0.591297;200;300;0
338;0;1.29;0.006246;0.001564;0.024962;-2.80386;-1.47667;0.595766;200;300;0
338;1;1.291;0.006376;0.001648;0.026772;-2.95512;-1.62893;0.596893;200;300;0
338;2;1.292;0.006479;0.001731;0.028622;-3.10494;-1.78844;0.594281;200;300;0
338;3;1.293;0.006552;0.001812;0.030502;-3.25217;-1.95501;0.587507;200;300;0
338;4;1.294;0.006591;0.001891;0.032404;-3.39556;-2.12839;0.57613;200;300;0
338;5;1.295;0.006593;0.001968;0.03432;-3.53371;-2.30826;0.559683;200;300;0
338;6;1.296;0.006551;0.00204;0.036237;-3.66513;-2.49421;0.537679;200;300;0
338;7;1.297;0.006463;0.002108;0.038144;-3.78818;-2.68573;0.509609;200;300;0
338;8;1.298;0.006322;0.00217;0.040026;-3.90105;-2.88226;0.474946;200;300;0
338;9;1.299;0.006123;0.002225;0.04187;-4.00185;-3.08309;0.433142;200;300;0
339;0;1.3;0.005861;0.002272;0.043658;-4.08849;-3.28742;0.383632;200;300;0
339;1;1.301;0.005531;0.00231;0.045372;-4.15876;-3.49435;0.325834;200;300;0
339;2;1.302;0.005126;0.002338;0.046992;-4.21027;-3.70283;0.259153;200;300;0
339;3;1.303;0.004641;0.002353;0.048497;-4.2405;-3.91169;0.18298;200;300;0
339;4;1.304;0.004068;0.002355;0.049864;-4.24677;-4.11963;0.0967;200;300;0
339;5;1.305;0.003402;0.002342;0.051068;-4.22621;-4.32518;-0.000314;200;300;0
339;6;1.306;0.002636;0.002313;0.052081;-4.17582;-4.52673;-0.108687;200;300;0
339;7;1.307;0.001763;0.002264;0.052874;-4.09244;-4.72251;-0.229048;200;300;0
339;8;1.308;0.000776;0.002196;0.053418;-3.97273;-4.91057;-0.36202;200;300;0
339;9;1.309;-0.000331;0.002105;0.053678;-3.81323;-5.08879;-0.508216;200;300;0
340;0;1.31;-0.001566;0.00199;0.053621;-3.61031;-5.25485;-0.668238;200;300;0
340;1;1.311;-0.002935;0.001848;0.053209;-3.36019;-5.40626;-0.842665;200;300;0
340;2;1.312;-0.004446;0.001678;0.052404;-3.05897;-5.54031;-1.03205;200;300;0
340;3;1.313;-0.006104;0.001477;0.051164;-2.70261;-5.65411;-1.23693;200;300;0
340;4;1.314;-0.007918;0.001243;0.049446;-2.28699;-5.74454;-1.45777;200;300;0
340;5;1.315;-0.009892;0.000973;0.047207;-1.80784;-5.80828;-1.69501;200;300;0
340;6;1.316;-0.012034;0.000666;0.044399;-1.26084;-5.8418;-1.94905;200;300;0
340;7;1.317;-0.014348;0.000318;0.040974;-0.641586;-5.84132;-2.22019;200;300;0
340;8;1.318;-0.01684;-0.000073;0.036882;0.054359;-5.80288;-2.50867;200;300;0
340;9;1.319;-0.019515;-0.000509;0.032071;0.831464;-5.72228;-2.81467;200;300;0
341;0;1.32;-0.022376;-0.000992;0.026489;1.69419;-5.5951;-3.13824;200;300;0
341;1;1.321;-0.025427;-0.001526;0.020081;2.64698;-5.41672;-3.47934;200;300;0
341;2;1.322;-0.028671;-0.002113;0.012792;3.69418;-5.18228;-3.83782;200;300;0
341;3;1.323;-0.032109;-0.002754;0.004566;4.84006;-4.88676;-4.21337;200;300;0
341;4;1.324;-0.03574;-0.003453;-0.004653;6.08875;-4.5249;-4.60557;200;300;0
341;5;1.325;-0.039566;-0.004211;-0.014922;7.44418;-4.0913;-5.01382;200;300;0
341;6;1.326;-0.043582;-0.005031;-0.026296;8.91005;-3.58036;-5.43734;200;300;0
341;7;1.327;-0.047786;-0.005914;-0.038833;10.4898;-2.98634;-5.87519;200;300;0
341;8;1.328;-0.052172;-0.006862;-0.052585;12.1865;-2.30336;-6.32618;200;300;0
341;9;1.329;-0.056734;-0.007877;-0.067607;14.0028;-1.52544;-6.78895;200;300;0
342;0;1.33;-0.061462;-0.008959;-0.08395;15.941;-0.646499;-7.26185;200;300;0
342;1;1.331;-0.066344;-0.01011;-0.101663;18.0028;0.339581;-7.74302;200;300;0
342;2;1.332;-0.071368;-0.011331;-0.12079;20.1893;1.43896;-8.2303;200;300;0
342;3;1.333;-0.076517;-0.01262;-0.141373;22.5008;2.65776;-8.72124;200;300;0
342;4;1.334;-0.081773;-0.013979;-0.163451;24.937;4.00207;-9.21307;200;300;0
342;5;1.335;-0.087113;-0.015406;-0.187053;27.4967;5.47786;-9.70273;200;300;0
342;6;1.336;-0.092514;-0.0169;-0.212205;30.1778;7.09095;-10.1868;200;300;0
342;7;1.337;-0.097946;-0.01846;-0.238927;32.977;8.84697;-10.6614;200;300;0
342;8;1.338;-0.10338;-0.020082;-0.267228;35.8902;10.7512;-11.1224;200;300;0
342;9;1.339;-0.108779;-0.021765;-0.297109;38.9116;12.8088;-11.5652;200;300;0
343;0;1.34;-0.114104;-0.023503;-0.328562;42.0343;15.0242;-11.9849;200;300;0
343;1;1.341;-0.119313;-0.025292;-0.361567;45.25;17.4016;-12.3759;200;300;0
343;2;1.342;-0.124357;-0.027126;-0.396091;48.5488;19.9445;-12.7324;200;300;0
343;3;1.343;-0.129185;-0.029;-0.432088;51.9187;22.6558;-13.048;200;300;0
343;4;1.344;-0.13374;-0.030904;-0.469498;55.3465;25.5377;-13.3159;200;300;0
343;5;1.345;-0.137961;-0.032831;-0.508242;58.8166;28.5914;-13.5288;200;300;0
343;6;1.346;-0.14178;-0.034771;-0.548225;62.3114;31.8172;-13.6788;200;300;0
343;7;1.347;-0.145127;-0.036712;-0.589334;65.8111;35.2143;-13.7576;200;300;0
343;8;1.348;-0.147924;-0.038642;-0.631433;69.2936;38.7808;-13.7563;200;300;0
343;9;1.349;-0.150089;-0.040548;-0.674365;72.7344;42.5133;-13.6656;200;300;0
344;0;1.35;-0.151533;-0.042413;-0.71795;76.106;46.4071;-13.4756;200;300;0
344;1;1.351;-0.152163;-0.044222;-0.761979;79.3787;50.4558;-13.1759;200;300;0
344;2;1.352;-0.151879;-0.045956;-0.80622;82.5195;54.6512;-12.7555;200;300;0
344;3;1.353;-0.150576;-0.047594;-0.850411;85.4927;58.9834;-12.2032;200;300;0
344;4;1.354;-0.148143;-0.049116;-0.894259;88.2592;63.4402;-11.5069;200;300;0
344;5;1.355;-0.144464;-0.050497;-0.937439;90.7769;68.0073;-10.6544;200;300;0
344;6;1.356;-0.139416;-0.051712;-0.979592;93.0004;72.6679;-9.63291;200;300;0
344;7;1.357;-0.132873;-0.052734;-1.02032;94.8808;77.4028;-8.42924;275.861;207.009;0
344;8;1.358;-0.1247;-0.053533;-1.05921;96.3655;82.19;-7.02987;277.596;209.021;0
344;9;1.359;-0.114761;-0.054079;-1.09577;97.3988;87.0044;-5.42096;279.4;211.114;0
345;0;1.36;-0.102912;-0.054337;-1.1295;97.921;91.8181;-3.58842;281.291;213.306;0
345;1;1.361;-0.089009;-0.054273;-1.15985;97.8688;96.5997;-1.51794;283.286;215.62;0
345;2;1.362;-0.072898;-0.053849;-1.18623;97.1753;101.314;0.804908;285.408;218.081;0
345;3;1.363;-0.054428;-0.053026;-1.20801;95.7699;105.924;3.39461;287.685;220.721;0
345;4;1.364;-0.033441;-0.051762;-1.22449;93.5784;110.386;6.26562;290.148;223.578;0
345;5;1.365;-0.009779;-0.050015;-1.23495;90.5228;114.654;9.43224;292.841;226.699;0
345;6;1.366;0.016718;-0.047738;-1.23863;86.5218;118.678;12.9085;295.814;230.147;0
345;7;1.367;0.046211;-0.044885;-1.2347;81.4907;122.403;16.7083;299.136;233.999;0
345;8;1.368;0.078858;-0.041406;-1.22229;75.3414;125.769;20.8446;302.896;238.361;0
345;9;1.369;0.114817;-0.037251;-1.2005;67.983;128.714;25.3301;307.217;243.371;0
346;0;1.37;0.154243;-0.032367;-1.16837;59.3216;131.169;30.1765;312.267;249.227;0
346;1;1.371;0.197285;-0.026702;-1.12488;49.2607;133.06;35.3948;318.288;256.208;0
346;2;1.372;0.244089;-0.0202;-1.06901;37.7017;134.308;40.9945;325.638;264.732;0
346;3;1.373;0.29479;-0.012805;-0.999653;24.5443;134.832;46.984;200;300;0
346;4;1.374;0.349516;-0.004461;-0.915686;9.68673;134.541;53.3701;200;300;0
346;5;1.375;0.408384;0.00489;-0.815942;-6.97381;133.344;60.1577;200;300;0
346;6;1.376;0.471496;0.015303;-0.69922;-25.5403;131.14;67.3499;200;300;0
346;7;1.377;0.53894;0.026837;-0.564291;-46.1154;127.828;74.9472;200;300;0
346;8;1.378;0.610786;0.039548;-0.409897;-68.8009;123.298;82.948;200;300;0
346;9;1.379;0.687082;0.05349;-0.234761;-93.6967;117.438;91.3473;200;300;0
347;0;1.38;0.767854;0.068718;-0.037591;-120.9;110.129;100.138;200;300;0
347;1;1.381;0.853103;0.085284;0.182916;-150.505;101.249;109.307;200;300;0
347;2;1.382;0.9428;0.103236;0.428059;-182.6;90.6729;118.842;200;300;0
347;3;1.383;1.03688;0.12262;0.699135;-217.268;78.2692;128.721;200;300;0
347;4;1.384;1.13525;0.143479;0.997421;-254.587;63.9051;138.922;200;300;0
347;5;1.385;1.23778;0.16585;1.32417;-294.624;47.444;149.416;200;300;0
347;6;1.386;1.34428;0.189764;1.68059;-337.439;28.7471;160.17;200;300;0
347;7;1.387;1.45453;0.215248;2.06784;-383.078;7.67404;171.144;200;300;0
347;8;1.388;1.56825;0.242319;2.48704;-431.576;-15.9168;182.292;200;300;0
347;9;1.389;1.68511;0.270988;2.93918;-482.954;-42.1674;193.562;200;300;0
348;0;1.39;1.80472;0.301257;3.42521;-537.216;-71.2187;204.897;200;300;0
348;1;1.391;1.92663;0.333115;3.94594;-594.347;-103.21;216.23;200;300;0
348;2;1.392;2.05031;0.366544;4.50205;-654.314;-138.279;227.487;200;300;0
348;3;1.393;2.17517;0.40151;5.09408;-717.059;-176.558;238.587;200;300;0
348;4;1.394;2.30055;0.437966;5.7224;-782.502;-218.175;249.439;200;300;0
348;5;1.395;2.42568;0.475851;6.38718;-850.533;-263.251;259.945;200;300;0
348;6;1.396;2.54972;0.515086;7.08839;-921.017;-311.898;269.994;200;300;0
348;7;1.397;2.67176;0.555576;7.82575;-993.782;-364.22;279.47;200;300;0
348;8;1.398;2.79075;0.597205;8.5987;-1068.62;-420.308;288.244;200;300;0
348;9;1.399;2.90558;0.639837;9.4064;-1145.3;-480.239;296.177;200;300;0
349;0;1.4;3.01501;0.683313;10.2477;-1223.54;-544.074;303.118;200;300;0
349;1;1.401;3.11771;0.727451;11.1211;-1303;-611.858;308.909;200;300;0
349;2;1.402;3.21221;0.772042;12.0246;-1383.32;-683.613;313.375;200;300;0
349;3;1.403;3.29696;0.81685;12.956;-1464.08;-759.338;316.334;200;300;0
349;4;1.404;3.37025;0.86161;13.9125;-1544.81;-839.009;317.59;200;300;0
349;5;1.405;3.43028;0.906027;14.8907;-1624.98;-922.571;316.936;200;300;0
349;6;1.406;3.47511;0.949773;15.887;-1704;-1009.94;314.151;200;300;0
349;7;1.407;3.50265;0.992485;16.8969;-1781.22;-1100.99;309.005;200;300;0
