Devices
1000
		Imported Bertec Force Plate #1 - Force			Imported Bertec Force Plate #1 - Moment			Imported Bertec Force Plate #1 - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
317	0	-50.8394	-4.88637	17.8014	-13.1414	-5.47631	-25.3629	-3.11285	9.99214	-13.5732	-38.4284	-8.39738	24.0565	-5.04194	6.43778	-0.741544	-9.81649	-12.0184	-63.044	-0.275996	0.0145865	0.00654349	-0.0473597	0.131766	0.106858	-0.68716	-0.0829748	-0.245677	-0.11135	0.208471	0.0780686	0.0424234	0.292025	0.0211029	0.00893663	0.160134	-0.100735	-69.3898	5.05275e-15	3.31856	135.764	18.1314	22.1425	73.0066	85.7422	27.7316	-26.4734	5.05275e-15	-38.1727	71.2922	-175.43	-18.5068	-65.1672	-271.808	-25.4387
318	0	-49.5129	-4.42098	16.3768	-12.2984	-5.51369	-25.1929	-3.22582	10.2074	-12.6236	-37.7357	-8.41933	24.114	-4.31037	5.77905	-0.20595	-9.90488	-11.9943	-62.9169	-0.2793	0.0332096	0.0339442	0.0140948	0.152356	0.0911329	-0.637943	-0.0328691	-0.193273	-0.129406	0.18227	0.0997578	0.0811248	0.264524	0.0219221	-0.00618861	0.109833	-0.0719285	-66.6636	0	6.52795	172.406	28.2085	21.7072	49.4325	131.398	28.6613	-28.3893	-2.52637e-15	-31.6014	101.633	-169.854	-13.2561	-79.9021	-233.891	-15.6239
319	0	-47.1714	-3.76045	14.3171	-11.7162	-5.63509	-24.6837	-3.49962	10.3718	-11.2547	-36.6234	-8.42507	24.129	-3.7703	5.35997	0.42777	-10.1122	-11.8539	-62.7957	-0.225708	0.0502028	0.0520165	0.0987174	0.156901	0.0482015	-0.437998	0.0527519	-0.146198	-0.113114	0.137344	0.108839	0.124752	0.232488	0.00839077	0.032704	0.0717734	-0.0445618	-51.1188	-1.26319e-15	6.93731	175.47	37.8095	16.1534	-9.59802	171.463	23.7856	-23.0009	3.78956e-15	-22.541	111.094	-146.362	-8.8369	-103.883	-198.899	-8.20485
320	0	-44.3231	-2.95148	11.74	-11.4006	-5.82058	-23.9458	-3.90466	10.4793	-9.65183	-35.2973	-8.4076	24.0833	-3.42973	5.15271	1.05431	-10.4092	-11.6071	-62.6525	-0.138533	0.0516567	0.0714493	0.206083	0.140647	-0.0197245	-0.130939	0.157903	-0.115063	-0.0736523	0.0859766	0.107766	0.167282	0.196346	-0.0156392	0.108599	0.0431022	-0.0232124	-27.7876	1.89478e-15	3.59895	158.816	39.0034	7.51378	-103.894	200.393	14.2595	-12.8306	-3.15797e-15	-13.1149	104.383	-112.422	-5.61281	-133.459	-166.729	-3.24853
321	0	-41.5011	-2.08752	8.93129	-11.2981	-6.04057	-23.1359	-4.38334	10.5187	-8.03864	-33.9991	-8.37727	24.0039	-3.25477	5.09134	1.58059	-10.747	-11.2764	-62.4586	-0.0459905	0.0322762	0.0956163	0.324609	0.10773	-0.0995469	0.215009	0.265003	-0.100346	-0.0261918	0.0384337	0.0987253	0.20129	0.155383	-0.0426857	0.195997	0.0172167	-0.0127599	-2.93737	1.10529e-15	-2.88156	135.963	29.6228	-1.76378	-219.237	216.188	2.38185	-1.24776	-3.15797e-16	-4.93608	87.708	-74.9293	-3.45348	-162.356	-134.786	-0.239308
322	0	-39.1221	-1.29113	6.30121	-11.3258	-6.25586	-22.428	-4.86827	10.4805	-6.62596	-32.9398	-8.35625	23.9487	-3.18653	5.09591	1.94391	-11.0748	-10.893	-62.1948	0.0300396	-0.000262303	0.11819	0.428354	0.0707325	-0.170647	0.519514	0.357568	-0.0925164	0.0155566	0.000100407	0.0830832	0.218663	0.107833	-0.0650488	0.266309	-0.014977	-0.0169883	17.9832	0	-10.5682	113.716	14.231	-9.73971	-326.403	220.075	-9.04044	8.6434	-3.75009e-16	1.25543	66.5683	-38.6346	-1.93957	-182.172	-98.7596	1.58327
323	0	-37.4306	-0.67902	4.26002	-11.3958	-6.42408	-21.9687	-5.29809	10.3632	-5.57119	-32.2553	-8.3673	23.9777	-3.15875	5.0931	2.12304	-11.3519	-10.4923	-61.8559	0.0798827	-0.0330265	0.129753	0.488015	0.0408353	-0.215956	0.716679	0.420294	-0.0837507	0.0423411	-0.0281158	0.0624726	0.214717	0.0531314	-0.076988	0.298415	-0.0600951	-0.0380724	31.6501	-1.26319e-15	-17.373	92.4288	-0.805173	-15.5122	-394.548	213.015	-17.8609	14.7076	-0	5.46654	45.4728	-6.3362	-0.564634	-186.547	-55.6316	3.00383
324	0	-36.518	-0.332275	3.09834	-11.433	-6.51165	-21.8393	-5.6287	10.1766	-4.95627	-31.9899	-8.4233	24.1244	-3.1131	5.03024	2.13792	-11.5548	-10.1099	-61.4505	0.103134	-0.0564138	0.124954	0.486488	0.0218919	-0.227582	0.774998	0.441108	-0.0709201	0.0503104	-0.0476735	0.0395247	0.191295	-0.00666048	-0.0763052	0.286106	-0.120795	-0.0714281	37.046	1.26319e-15	-21.9088	70.765	-11.5308	-18.9672	-406.114	194.714	-23.1526	16.0648	3.15797e-16	8.11043	28.1357	20.3818	1.11052	-174.616	-5.52376	4.68191
325	0	-36.3673	-0.282309	2.9307	-11.3846	-6.50456	-22.0431	-5.83837	9.9403	-4.78498	-32.1032	-8.52219	24.3824	-3.00912	4.88082	2.03916	-11.6771	-9.77769	-60.9974	0.102889	-0.066682	0.10417	0.424874	0.0132147	-0.205709	0.699433	0.416933	-0.0521387	0.0403598	-0.0602658	0.0178918	0.155962	-0.0659953	-0.0639476	0.236803	-0.19221	-0.110058	34.894	5.05275e-15	-23.5999	49.0458	-16.801	-20.196	-361.439	166.028	-24.8605	13.0219	-6.31594e-16	9.68747	17.3039	40.3864	3.34054	-150.908	47.0926	7.00167
326	0	-36.8848	-0.51127	3.69841	-11.2246	-6.41217	-22.516	-5.92749	9.68102	-4.99472	-32.4905	-8.64807	24.7094	-2.82823	4.64303	1.89169	-11.7258	-9.5203	-60.5204	0.0823659	-0.0639137	0.0728261	0.321565	0.0135043	-0.156083	0.524589	0.355026	-0.026351	0.0172038	-0.0671768	0.00118232	0.119387	-0.11755	-0.0439648	0.169483	-0.265354	-0.142625	26.8426	1.26319e-15	-22.4353	30.3583	-16.8807	-19.1671	-276.479	131.188	-23.2355	6.81923	1.89478e-15	10.6344	14.2742	53.0112	6.13022	-123.74	95.437	9.98856
327	0	-37.9155	-0.96227	5.20631	-10.9534	-6.26219	-23.1511	-5.91464	9.4266	-5.47723	-33.011	-8.77658	25.0412	-2.57155	4.33324	1.75924	-11.7161	-9.35266	-60.0447	0.0456004	-0.0506459	0.038505	0.2026	0.0217374	-0.0893293	0.299596	0.271215	0.00581651	-0.012108	-0.0693775	-0.00813647	0.0908152	-0.154246	-0.021632	0.10491	-0.327859	-0.160021	14.9396	0	-18.8218	18.45	-12.6887	-15.86	-174.302	96.8037	-18.6676	-0.782577	-6.31594e-16	11.2556	18.4251	58.197	9.2105	-101.104	132.358	13.2844
328	0	-39.2505	-1.5543	7.174	-10.5938	-6.09006	-23.8271	-5.83034	9.20082	-6.10223	-33.5212	-8.88155	25.3109	-2.25413	3.97777	1.69201	-11.666	-9.27875	-59.5938	-0.000780033	-0.0309766	0.0091129	0.0943999	0.0350054	-0.0196629	0.0773908	0.183269	0.0396931	-0.0401387	-0.06781	-0.00956188	0.0756819	-0.17131	-0.0023176	0.0603367	-0.367441	-0.157753	1.43433	1.26319e-15	-13.4476	15.7765	-5.83714	-10.5244	-78.611	68.8815	-11.8475	-7.99028	-1.26319e-15	11.6951	27.5221	56.6302	12.0991	-88.362	152.501	16.2779
329	0	-40.6437	-2.19823	9.29405	-10.1822	-5.92773	-24.4336	-5.70986	9.01874	-6.74097	-33.9055	-8.94119	25.4636	-1.89772	3.60482	1.71979	-11.5922	-9.29179	-59.1893	-0.0472973	-0.0101555	-0.0103104	0.0139635	0.0479205	0.0384708	-0.100431	0.104983	0.0672625	-0.0612097	-0.0634413	-0.00440811	0.07482	-0.167903	0.0109189	0.0440854	-0.375914	-0.135073	-11.3618	0	-7.20623	21.2314	1.3589	-3.90981	-5.88538	49.5209	-3.96416	-13.443	-0	11.9349	38.6349	49.714	14.2592	-86.9639	153.965	18.3508
330	0	-41.8445	-2.81084	11.2865	-9.75882	-5.79615	-24.8875	-5.5864	8.88429	-7.28469	-34.0986	-8.9422	25.4661	-1.52446	3.23872	1.84982	-11.5074	-9.37612	-58.8497	-0.0845211	0.00724233	-0.0190192	-0.0331948	0.0547389	0.0763009	-0.210848	0.0441072	0.0836824	-0.0728628	-0.0569407	0.00501629	0.085945	-0.146503	0.0176549	0.0554827	-0.349622	-0.097703	-21.4704	-1.57898e-16	-1.03181	30.7867	6.71481	2.82312	37.05	37.1399	3.49827	-16.512	1.26319e-15	11.8146	49.317	39.1221	15.279	-95.3632	137.865	19.1022
331	0	-42.6411	-3.32502	12.9369	-9.35795	-5.70325	-25.1401	-5.48515	8.79118	-7.65664	-34.0896	-8.8818	25.3116	-1.15272	2.89668	2.06844	-11.4189	-9.5111	-58.5902	-0.106622	0.018832	-0.0195454	-0.0498121	0.052524	0.0924696	-0.249667	0.00357925	0.0877837	-0.0758717	-0.0485737	0.0160621	0.104581	-0.112236	0.0197451	0.0865302	-0.291498	-0.0525104	-27.7147	-6.31594e-16	4.24227	40.0119	9.08676	8.45658	51.203	29.1216	9.23111	-17.3322	-0	11.1118	58.0821	26.5514	15.0006	-109.924	108.112	18.4511
332	0	-42.8997	-3.6953	14.1117	-9.00146	-5.6462	-25.1756	-5.41955	8.72582	-7.81657	-33.9106	-8.76757	25.018	-0.79542	2.58811	2.34579	-11.3287	-9.67518	-58.4212	-0.113186	0.024329	-0.0157194	-0.0426371	0.0421983	0.0921725	-0.228024	-0.0159973	0.0848244	-0.073378	-0.0383478	0.026483	0.125394	-0.0717711	0.0204431	0.124369	-0.210129	-0.00893921	-29.969	1.26319e-15	7.96643	46.2437	8.507	12.1169	42.2394	23.8942	12.4768	-16.63	-0	9.64568	64.4979	13.5368	13.5461	-126.078	70.4057	16.6168
333	0	-42.5818	-3.89913	14.753	-8.69708	-5.61562	-25.0052	-5.38975	8.6725	-7.7583	-33.6135	-8.61523	24.6242	-0.46054	2.31579	2.64277	-11.2338	-9.8504	-58.3461	-0.108087	0.0245504	-0.0102488	-0.0184408	0.0268229	0.0825801	-0.16486	-0.0168609	0.0806415	-0.0693261	-0.0262554	0.0344561	0.142981	-0.0313749	0.0231943	0.156104	-0.117825	0.0269874	-28.9947	3.78956e-15	9.77409	49.376	5.62679	13.5018	16.8663	20.9868	13.1112	-15.3998	2.52637e-15	7.35582	68.7194	1.25934	11.2358	-139.396	30.7964	13.9869
334	0	-41.7335	-3.9355	14.867	-8.44059	-5.5998	-24.6584	-5.38364	8.61794	-7.50219	-33.2446	-8.44478	24.1805	-0.152715	2.07793	2.91947	-11.1273	-10.0252	-58.3599	-0.0970239	0.02053	-0.00460635	0.0158896	0.00999624	0.0704753	-0.0817164	-0.0032747	0.0801857	-0.0672906	-0.0129655	0.038948	0.153174	0.00298742	0.0305851	0.171137	-0.0296815	0.052476	-26.0143	1.26319e-15	9.66412	50.6615	1.3306	12.8466	-17.8869	20.2392	11.5363	-14.5902	-0	4.38469	71.2516	-9.18745	8.51553	-146.555	-4.53595	11.0389
335	0	-40.4542	-3.82147	14.5091	-8.22027	-5.58774	-24.1736	-5.38041	8.55448	-7.08579	-32.8257	-8.2762	23.7384	0.124706	1.87036	3.14247	-11.0006	-10.1952	-58.4481	-0.0850542	0.0137262	0.000806047	0.054183	-0.00508827	0.0606498	0.00218095	0.0190415	0.0856403	-0.0693035	0.00056467	0.0395746	0.153617	0.027692	0.0437201	0.164375	0.0416508	0.0690135	-22.2286	2.52637e-15	8.03755	51.5558	-3.3082	10.748	-55.4879	21.4985	8.51081	-14.8127	9.4739e-16	1.02089	72.4969	-17.1488	5.80745	-145.895	-31.2858	8.18218
336	0	-38.8591	-3.58679	13.7687	-8.0218	-5.57107	-23.5902	-5.35537	8.48084	-6.55462	-32.3451	-8.12545	23.3404	0.368312	1.68839	3.29057	-10.8455	-10.3623	-58.587	-0.0750116	0.00609413	0.0057452	0.0901671	-0.0157035	0.0550886	0.0715774	0.0444559	0.0962812	-0.0757085	0.0128111	0.0368203	0.144939	0.0406356	0.0620637	0.137575	0.0868395	0.0809912	-18.4597	-6.31594e-16	5.57202	52.5648	-7.03512	7.92867	-89.5943	24.5432	4.94843	-16.214	3.94746e-16	-2.31266	72.8353	-22.1184	3.47358	-138.19	-46.7782	5.74583
337	0	-37.0507	-3.26685	12.7513	-7.83193	-5.54493	-22.9418	-5.28516	8.40087	-5.95512	-31.7591	-8.00225	23.0132	0.574206	1.52799	3.35686	-10.656	-10.5318	-58.7462	-0.0670729	0.000124139	0.0102533	0.119936	-0.0198767	0.0527954	0.120208	0.0685269	0.106729	-0.0847751	0.0224113	0.0316125	0.129673	0.0423534	0.0830237	0.0985609	0.102584	0.0937327	-15.0017	9.4739e-16	3.0372	53.4296	-8.5831	5.07114	-116.107	29.538	1.73098	-18.4051	3.63166e-15	-5.19052	72.1937	-24.0406	1.70726	-125.746	-50.9548	3.87358
338	0	-35.1077	-2.89643	11.5627	-7.64046	-5.50775	-22.2547	-5.15211	8.31994	-5.33142	-31.0037	-7.90934	22.7653	0.738724	1.38611	3.3482	-10.4299	-10.7092	-58.8932	-0.059119	-0.00222975	0.0142139	0.140753	-0.0166833	0.0507624	0.147143	0.0892045	0.111811	-0.0933515	0.0281572	0.0251279	0.111724	0.0348515	0.102494	0.0579798	0.0910281	0.109007	-11.6543	1.57898e-16	1.03774	52.9464	-7.11739	2.66532	-132.372	36.626	-0.49823	-20.5831	6.31594e-16	-7.25701	70.1312	-23.0738	0.529277	-111.646	-45.6021	2.53969
339	0	-33.0888	-2.5057	10.2973	-7.4401	-5.46049	-21.5492	-4.9467	8.24165	-4.72429	-30.0114	-7.84297	22.5876	0.86011	1.26026	3.28217	-10.1693	-10.8975	-58.9974	-0.0478759	-0.000131232	0.0177662	0.152563	-0.0066761	0.0439122	0.15899	0.106205	0.102823	-0.0972283	0.0297305	0.0183157	0.0941221	0.0221697	0.115331	0.025812	0.0591497	0.126926	-7.918	8.68441e-16	-0.122763	49.7684	-2.55531	0.959772	-138.641	45.8265	-1.4497	-21.6907	-1.57898e-15	-8.37247	65.572	-19.8674	-0.271482	-98.0529	-34.4385	1.49736
340	0	-31.0445	-2.11949	9.0361	-7.22495	-5.40509	-20.8436	-4.66835	8.16436	-4.1728	-28.7297	-7.79423	22.4568	0.940586	1.1473	3.18372	-9.87988	-11.0951	-59.0348	-0.0300682	0.00558671	0.0207457	0.15589	0.00827405	0.0271552	0.16356	0.120127	0.0716844	-0.0919085	0.0274357	0.0120083	0.0793299	0.00886678	0.115426	0.0102413	0.0169836	0.140437	-3.25064	-2.76322e-16	-0.503583	42.4467	4.33795	-0.0635439	-136.165	56.4359	-1.21619	-20.653	-3.78956e-15	-8.63061	57.3058	-15.2646	-1.07011	-86.3995	-21.9768	0.361214
341	0	-29.0296	-1.75876	7.84967	-6.98775	-5.34258	-20.1577	-4.32404	8.079	-3.71598	-27.1397	-7.75126	22.3413	0.988362	1.042	3.08169	-9.56989	-11.295	-58.9906	-0.00381467	0.0127983	0.0224816	0.150987	0.0254752	-0.00309054	0.167454	0.131241	0.0124524	-0.0736065	0.0228756	0.00654171	0.0675536	0.000191714	0.0975611	0.0148082	-0.0237369	0.141182	2.63457	-7.89492e-17	-0.446145	29.8263	12.2046	-0.634227	-126.385	66.9934	-0.181499	-16.6482	2.52637e-15	-8.41815	44.0659	-10.5011	-2.36743	-76.3494	-13.3355	-1.35514
342	0	-27.1089	-1.44248	6.80356	-6.71708	-5.27139	-19.5125	-3.92645	7.96867	-3.39296	-25.2689	-7.70234	22.2096	1.01922	0.935631	3.00703	-9.24808	-11.4853	-58.8602	0.0304541	0.0187022	0.0214614	0.136446	0.0419375	-0.0476083	0.171905	0.138657	-0.077734	-0.0402893	0.0184595	0.00214275	0.0583551	0.000619518	0.0578741	0.0394216	-0.0521958	0.117588	9.55189	-4.14483e-16	-0.441134	11.1325	19.4424	-1.12146	-109.464	75.2565	1.10449	-9.35996	-6.31594e-16	-8.29327	25.3256	-6.8635	-4.62162	-67.1196	-12.9982	-4.06769
343	0	-25.3558	-1.18818	5.95893	-6.39485	-5.18624	-18.9246	-3.49121	7.80999	-3.24078	-23.1967	-7.64007	22.0415	1.05722	0.815116	2.99157	-8.92175	-11.6507	-58.6497	0.0693426	0.0208645	0.0154355	0.109251	0.0550201	-0.102654	0.172153	0.140122	-0.194418	0.00673359	0.0175238	-0.00157816	0.0499076	0.0136896	-0.00303979	0.0788399	-0.0592321	0.0607906	16.7295	1.18424e-16	-0.948053	-13.7734	24.6453	-1.91275	-84.055	78.6107	2.09443	0.750401	6.31594e-16	-8.88315	1.44298	-5.68463	-8.1196	-57.1522	-24.5306	-7.99499
344	0	-23.8405	-1.01028	5.36644	-5.99488	-5.07847	-18.3973	-3.03433	7.57657	-3.28954	-21.0458	-7.56553	21.8397	1.13444	0.662577	3.06799	-8.59467	-11.7755	-58.3741	0.106603	0.017778	0.00150989	0.0644649	0.0628252	-0.159121	0.156922	0.131585	-0.325397	0.0618099	0.0229698	-0.00566954	0.0399464	0.0400342	-0.0785691	0.124125	-0.041483	-0.0303846	22.8746	1.10529e-15	-2.2699	-44.5041	26.813	-3.30786	-47.0478	74.1325	2.37613	12.3025	3.15797e-15	-10.6308	-26.0638	-7.71903	-12.7892	-44.9835	-48.7233	-12.9666
345	0	-22.6114	-0.916208	5.05261	-5.48289	-4.93783	-17.9084	-2.56988	7.24347	-3.55551	-18.9596	-7.49064	21.6364	1.28939	0.455381	3.26981	-8.26521	-11.8467	-58.0545	0.133993	0.00927068	-0.0225212	-0.00125552	0.0640245	-0.203683	0.114142	0.10893	-0.448068	0.114714	0.0362825	-0.0123591	0.0251765	0.0770115	-0.154695	0.162786	-0.000434285	-0.147044	26.4149	-6.31594e-16	-4.45542	-79.5297	25.3703	-5.39425	3.67841	59.4285	1.77281	23.0475	-0	-13.6265	-54.95	-12.8869	-18.1434	-28.8158	-83.4675	-18.361
346	0	-21.6724	-0.901815	5.00457	-4.8181	-4.75556	-17.403	-2.10804	6.79323	-4.03387	-17.0663	-7.43686	21.49	1.56447	0.166528	3.63163	-7.92499	-11.8576	-57.7159	0.142767	-0.00390916	-0.0574511	-0.0879861	0.0576612	-0.219416	0.0350711	0.068699	-0.531355	0.152296	0.0562521	-0.0245559	0.00183428	0.117867	-0.210979	0.181047	0.0554866	-0.267997	25.8775	-9.4739e-16	-7.28893	-116.169	20.0479	-7.98121	67.653	32.9475	0.415867	30.2618	-0	-17.472	-82.6599	-19.8848	-23.2896	-6.89227	-122.955	-23.1253
347	0	-20.9616	-0.947825	5.15812	-3.95624	-4.52767	-16.7915	-1.65295	6.2219	-4.6932	-15.4392	-7.42933	21.4695	2.0024	-0.2346	4.18929	-7.55785	-11.8111	-57.3833	0.125665	-0.0202945	-0.101578	-0.189194	0.0429229	-0.18931	-0.078595	0.0106289	-0.537355	0.161416	0.078896	-0.0450619	-0.033019	0.153106	-0.224381	0.168147	0.113294	-0.361567	20.3275	6.31594e-16	-10.2768	-150.307	10.9679	-10.5576	139.112	-4.82246	-1.18915	31.4187	-0	-21.3098	-106.749	-26.3826	-27.0514	21.469	-158.936	-25.9443
348	0	-20.3393	-1.01904	5.39561	-2.8532	-4.25744	-15.9587	-1.19995	5.54422	-5.47461	-14.0613	-7.4878	21.6287	2.64244	-0.781424	4.97921	-7.13904	-11.7223	-57.0792	0.0787972	-0.0376869	-0.150442	-0.290626	0.0193726	-0.0991988	-0.2093	-0.0607354	-0.427759	0.132535	0.0988676	-0.0748607	-0.0793316	0.172876	-0.173189	0.12155	0.158335	-0.38787	9.71296	-6.31594e-16	-12.6858	-176.689	-0.964207	-12.365	205.968	-50.3471	-2.20364	24.9786	-0	-24.0135	-124.983	-29.7391	-28.1905	54.0592	-182.904	-25.5607
349	0	-19.594	-1.06747	5.55703	-1.46864	-3.95583	-14.7827	-0.733027	4.79684	-6.29747	-12.8071	-7.61679	21.9785	3.51698	-1.50904	6.03681	-6.63544	-11.62	-56.8207	-0.183152	-0.0345531	-0.349326	-0.450298	0.0243594	0.283995	-0.415651	-0.135674	0.0521981	0.0627982	0.111161	-0.112419	-0.133962	0.169198	-0.0428095	0.0489084	0.178158	-0.306456	-3.9369	-17.8427	-30.907	-224.97	-20.762	-22.9411	321.105	-112.441	-10.2286	11.0025	1.26319e-15	-24.4295	-135.844	-27.702	-25.6697	85.4869	-188.375	-21.1715
350	0	-18.4727	-1.03982	5.46489	0.231102	-3.63969	-13.1685	-0.222292	4.03786	-7.07116	-11.4481	-7.7976	22.4659	4.64929	-2.45287	7.39386	-6.0061	-11.5455	-56.6171	-0.474325	-0.0360554	-0.475746	-0.516721	0.00726684	0.718723	-0.49584	-0.197747	0.684085	-0.0422019	0.112646	-0.153538	-0.191569	0.1385	0.170482	-0.0312025	0.167418	-0.0813295	-25.8885	-45.3191	-45.1885	-229.224	-53.5203	-27.3075	339.643	-172.855	-13.4366	-8.6543	3.78956e-15	-21.6893	-139.064	-19.2543	-19.0369	107.719	-173.437	-12.8714
351	0	-16.732	-0.88921	4.96249	2.27071	-3.32776	-11.0909	0.376776	3.34144	-7.71151	-9.69019	-7.9843	22.9653	6.05301	-3.64703	9.07443	-5.20391	-11.5497	-56.4673	-0.766713	-0.0320519	-0.501702	-0.46299	-0.0249338	1.17571	-0.395086	-0.23579	1.43663	-0.169387	0.101571	-0.192604	-0.248162	0.08079	0.457823	-0.0942737	0.128	0.314278	-51.8597	-79.2605	-51.7428	-185.121	-90.9006	-24.7309	241.159	-220.786	-10.2019	-30.7516	-4.42115e-15	-15.453	-136.271	-4.4394	-8.73338	112.849	-140.228	-1.91494
352	0	-14.1941	-0.59177	3.96802	4.66321	-3.03514	-8.64485	1.12055	2.78684	-8.15755	-7.24083	-8.10506	23.2863	7.73307	-5.12209	11.0892	-4.17924	-11.6865	-56.3584	-0.822378	-0.0345264	-0.247834	-0.176904	-0.0928776	1.38481	0.00411876	-0.25226	2.00842	-0.301682	0.0761736	-0.224055	-0.303811	-0.00201398	0.799041	-0.115185	0.0675556	0.890493	-67.2469	-93.2011	-28.3756	-59.8274	-111.082	-2.88973	-47.916	-233.815	9.02344	-51.524	9.4739e-16	-6.0846	-130.766	16.1883	3.81497	95.3771	-93.1577	9.32028
353	0	-10.7831	-0.163669	2.53244	7.40727	-2.76654	-6.07555	2.07059	2.44319	-8.38481	-3.89293	-8.06994	23.1931	9.68779	-6.90208	13.43	-2.88486	-12.0033	-56.265	-0.178155	-0.0847977	0.504245	0.497845	-0.217168	0.873003	0.772191	-0.266451	1.85395	-0.42148	0.0336316	-0.241863	-0.36005	-0.107349	1.16435	-0.0691868	-0.00285007	1.63862	-30.8716	-25.5522	56.3065	173.573	-62.4503	60.4285	-577.708	-169.899	56.9144	-67.4942	-8.84231e-15	5.41582	-125.57	42.0709	16.5694	51.1712	-37.1623	17.7316
354	0	-6.52682	0.330769	0.870395	10.4859	-2.51096	-3.75186	3.28197	2.35197	-8.41221	0.399041	-7.78855	22.4416	11.9105	-9.00057	16.064	-1.28375	-12.5288	-56.1529	1.79662	-0.254669	1.81194	1.68509	-0.394144	-0.9246	1.79217	-0.299233	0.309718	-0.512514	-0.0265958	-0.239861	-0.418832	-0.229954	1.51746	0.0627361	-0.0698953	2.52241	125.091	222.134	219.813	498.716	137.229	193.641	-1286.18	43.244	138.313	-75.9475	3.15797e-15	17.5131	-122.366	72.0007	27.4494	-20.9601	22.1838	20.2102
355	0	-1.54093	0.79223	-0.682241	13.8685	-2.24258	-2.0626	4.78955	2.51195	-8.29969	5.48423	-7.19802	20.8361	14.3892	-11.416	18.9305	0.642769	-13.2607	-55.9853	5.51744	-0.580027	3.22668	3.25873	-0.581517	-4.28696	2.59341	-0.344345	-2.94922	-0.560857	-0.0969404	-0.212452	-0.479566	-0.358183	1.8187	0.28971	-0.118393	3.4747	447.279	741.089	419.061	808.518	559.807	405.265	-1882.93	485.128	222.149	-75.1996	-1.38951e-14	28.2185	-120.782	102.719	34.8313	-117.672	77.2946	14.703
356	0	3.97658	1.11987	-1.78414	17.5126	-1.93136	-1.27946	6.594	2.87164	-8.13536	11.0468	-6.2932	18.305	17.1036	-14.1272	21.941	2.88571	-14.1574	-55.7351	10.6739	-0.960542	3.729	4.6648	-0.728567	-8.87992	2.37624	-0.360217	-7.45374	-0.558266	-0.159434	-0.157827	-0.539507	-0.473356	2.03224	0.601081	-0.135017	4.40189	883.47	1519.68	518.716	922.965	1194.17	638.045	-1865.89	1161.1	213.87	-65.0796	-3.78956e-15	35.2851	-118.81	128.531	37.7641	-227.79	119.629	1.38817
357	0	9.74067	1.25053	-2.22321	21.3606	-1.55829	-1.46364	8.65168	3.33348	-8.01098	16.6945	-5.13894	14.9601	20.0177	-17.0901	24.9851	5.40085	-15.1365	-55.3999	16.441	-1.21691	2.50999	5.38313	-0.817087	-14.1521	0.560602	-0.311673	-12.3752	-0.507233	-0.194125	-0.0809783	-0.593324	-0.557315	2.1326	0.962468	-0.116243	5.19492	1295.81	2424.39	373.054	786.101	1961	796.883	-933.454	1972.76	1.88617	-47.5048	6.31594e-16	37.017	-112.917	143.893	36.1271	-334.186	144.896	-17.0479
358	0	15.3966	1.18405	-1.99984	25.3306	-1.1239	-2.46065	10.8719	3.7719	-7.98938	22.0541	-3.85136	11.096	23.0698	-20.2368	27.9431	8.104	-16.0859	-55.0156	22.1487	-1.33022	-0.218914	5.62095	-0.892783	-19.7637	-2.64157	-0.258653	-17.2521	-0.422795	-0.192593	0.00561581	-0.636329	-0.601837	2.11116	1.31647	-0.0735533	5.75484	1580.49	3327.46	-21.2441	619.401	2790.57	879.266	618.597	2789.27	-418.468	-26.4625	-1.89478e-15	33.2409	-99.5523	147.002	30.6398	-418.088	157.429	-36.6518
359	0	20.5716	0.981898	-1.32023	29.3082	-0.642477	-3.96595	13.1242	4.0628	-8.07543	26.8256	-2.56001	7.10958	26.1642	-23.4771	30.7015	10.8716	-16.8869	-54.6616	27.0334	-1.49396	-3.35143	6.07256	-1.07404	-24.9234	-6.22134	-0.348341	-21.5384	-0.326922	-0.162269	0.0846656	-0.669593	-0.609806	1.97487	1.59026	-0.0324037	6.01556	1721.63	4127.44	-522.638	737.794	3549.85	974.277	2068.95	3449.9	-913.777	-6.83235	5.25012e-15	25.3799	-78.2575	140.385	22.5805	-462.05	168.985	-53.8233
360	0	24.9387	0.739746	-0.505661	33.1455	-0.127441	-5.62051	15.2586	4.11626	-8.20794	30.7935	-1.37567	3.38761	29.1684	-26.7003	33.1665	13.5505	-17.4451	-54.4478	29.9962	-1.85405	-5.2022	7.38304	-1.435	-28.0059	-8.55795	-0.608941	-24.2567	-0.239035	-0.118865	0.14056	-0.698672	-0.586767	1.74132	1.71125	-0.0221587	5.96064	1761.78	4663.08	-898.903	1342.05	3977.65	1165.11	2545.65	3803.29	-1262.5	7.47255	-0	15.6791	-52.616	127.686	13.548	-452.816	191.086	-65.6797
